ADMIN0,ADMIN1,ADMIN2,IUs_NAME,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,Endemicity_loa,Raploa_MIN,Raploa_MAX,ov_prev_mean,ov_prev_min,ov_prev_ma
Nigeria,Oyo,Atisho,Atisho,NGA0380536971,2020,156248,25000,43749,81249,Endemic (under MDA),116695,125237,136118,108.69,20,1,1,6,5,116.64,1,1,6,4,IVM,2,Hypo-endemic,10.28,18.5,0.195,0,0.275
Nigeria,Oyo,Egbeda,Egbeda,NGA0380536972,2020,397097,63535,111187,206490,Endemic (under MDA),29125,318284,322215,101.24,20,1,1,6,2,1106.32,1,1,6,5,IVM,2,Hypo-endemic,1.99,5.04,0.133333333,0.05,0.2
Nigeria,Oyo,Ibadan North,Ibadan North,NGA0380536973,2020,432667,69227,121147,224987,Unknown (under LF MDA),346795,346795,285939,82.45,5,1,1,4,2,82.45,1,1,4,2,ALB+IVM,5,Hypo-endemic,1.99,1.99,0.164817247,0,0.475
Nigeria,Oyo,Ibadan North East,Ibadan North East,NGA0380536974,2020,465955,74553,130467,242297,Unknown (under LF MDA),373476,373476,347019,92.92,1,1,1,1,1,92.92,1,1,1,1,ALB+IVM,5,Hypo-endemic,1.99,2.12,0.164817247,0,0.475
Nigeria,Oyo,Ibadan North West,Ibadan North West,NGA0380536975,2020,215539,34486,60351,112080,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,1.99,2.13,0.164817247,0,0.475
Nigeria,Oyo,Ibadan South East,Ibadan South East,NGA0380536976,2020,375199,60032,105056,195104,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,2.12,2.27,0.164817247,0,0.475
Nigeria,Oyo,Ibadan South West,Ibadan South West,NGA0380536977,2020,398524,63764,111587,207233,Unknown (under LF MDA),319428,319428,285310,89.32,1,1,1,1,1,89.32,1,1,1,1,ALB+IVM,5,Hypo-endemic,1.99,2.27,0.164817247,0,0.475
Nigeria,Oyo,Ibarapa Central,Ibarapa Central,NGA0380536978,2020,145229,23237,40664,75519,Endemic (under MDA),66071,116405,128200,110.13,22,1,1,7,3,194.03,1,1,7,5,IVM,2,Meso-endemic,11.81,20.54,0.21875,0.1,0.375
Nigeria,Oyo,Ibarapa East,Ibarapa East,NGA0380536979,2020,166732,26677,46685,86701,Endemic (under MDA),34874,133640,129932,97.23,21,1,1,6,4,372.58,1,1,6,4,ALB+IVM,2,Hypo-endemic,6.03,15.84,0.201454545,0.011,0.475
Nigeria,Oyo,Ibarapa North,Ibarapa North,NGA0380536980,2020,142568,22811,39919,74135,Endemic (under MDA),79302,114272,109504,95.83,18,1,1,4,2,138.08,1,1,4,2,ALB+IVM,2,Meso-endemic,14.65,22.38,0.234375,0.15,0.375
Nigeria,Oyo,Ido,Ido,NGA0380536981,2020,145627,23300,40776,75726,Endemic (under MDA),54743,116724,87481,74.95,20,1,0,6,1,159.8,1,1,6,4,IVM,2,Hypo-endemic,2.13,9.46,0.183125,0,0.32
Nigeria,Oyo,Irepo,Irepo,NGA0380536982,2020,172834,27653,48394,89874,Endemic (under MDA),75415,138531,157336,113.57,22,1,1,7,3,208.63,1,1,7,6,IVM,2,Unknown,0,0,0.133333333,0,0.22
Nigeria,Oyo,Iseyin,Iseyin,NGA0380536983,2020,362338,57974,101455,188416,Endemic (under MDA),53695,290423,268201,92.35,20,1,1,6,2,499.49,1,1,6,3,IVM,2,Hypo-endemic,9.39,19.06,0.154166667,0,0.4
Nigeria,Oyo,Itesiwaju,Itesiwaju,NGA0380536984,2020,181435,29030,50802,94346,Endemic (under MDA),122586,145426,140734,96.77,20,1,1,6,3,114.8,1,1,6,3,IVM,2,Hypo-endemic,13.54,18.5,0.225,0.2,0.25
Nigeria,Oyo,Iwajowa,Iwajowa,NGA0380536985,2020,145231,23237,40665,75520,Endemic (under MDA),55219,116406,96265,82.7,22,1,1,7,3,174.33,1,1,7,6,IVM,2,Meso-endemic,16.4,22.38,0.251875,0.065,0.375
Nigeria,Oyo,Kajola,Kajola,NGA0380536986,2020,283462,45354,79369,147400,Endemic (under MDA),42347,227203,205346,90.38,18,1,1,4,1,484.91,1,1,4,3,ALB+IVM,2,Hypo-endemic,14.99,19.32,0.2125,0.175,0.25
Nigeria,Oyo,Lagelu,Lagelu,NGA0380536987,2020,208661,33386,58425,108504,Endemic (under MDA),36963,167248,180601,107.98,22,1,1,7,3,488.6,1,1,7,4,IVM,2,Hypo-endemic,1.68,5.82,0.2375,0.225,0.25
Nigeria,Oyo,Ogbomosho North,Ogbomosho North,NGA0380536988,2020,280251,44840,78470,145730,Endemic (under MDA),106865,224629,215830,96.08,8,1,1,6,1,201.97,1,1,6,1,IVM,2,Meso-endemic,17.45,20.73,0.18,0.18,0.18
Nigeria,Oyo,Ogbomosho South,Ogbomosho South,NGA0380536989,2020,142177,22748,39810,73932,Endemic (under MDA),54214,113959,76237,66.9,6,1,0,5,0,140.62,1,1,5,1,IVM,2,Meso-endemic,17.72,20.73,0.06375,0,0.1
Nigeria,Oyo,Ogo Oluwa,Ogo Oluwa,NGA0380536990,2020,91928,14708,25740,47802,Endemic (under MDA),59065,73683,64260,87.21,8,1,1,6,4,108.8,1,1,6,4,ALB+IVM,2,Meso-endemic,8.27,21.03,0.06625,0,0.175
Nigeria,Oyo,Olorunsogo,Olorunsogo,NGA0380536991,2020,115303,18448,32285,59958,Endemic (under MDA),46504,92419,84816,91.77,22,1,1,7,3,182.38,1,1,7,6,IVM,2,Hypo-endemic,8.34,11.08,0.174666667,0.12,0.22
Nigeria,Oyo,Oluyole,Oluyole,NGA0380536992,2020,285899,45744,80052,148668,Endemic (under MDA),64515,229156,214856,93.76,20,1,1,5,3,333.03,1,1,5,3,ALB+IVM,2,Hypo-endemic,2.12,6.14,0.139625,0.006,0.325
Nigeria,Oyo,Ona-Ara,Ona-Ara,NGA0380536993,2020,373807,59809,104666,194380,Endemic (under MDA),18891,299617,174896,58.37,22,1,0,7,1,925.82,1,1,7,4,IVM,2,Hypo-endemic,1.99,5.02,0.183,0.14,0.2
Nigeria,Oyo,Orelope,Orelope,NGA0380536994,2020,147291,23567,41242,76591,Endemic (under MDA),66950,118058,98184,83.17,18,1,1,4,3,146.65,1,1,4,2,ALB+IVM,2,Hypo-endemic,8.95,10.96,0.1935,0.08,0.25
Nigeria,Oyo,Ori Ire,Ori Ire,NGA0380536995,2020,212428,33988,59480,110462,Endemic (under MDA),88823,170266,165217,97.03,22,1,1,7,3,186.01,1,1,7,6,IVM,2,Hypo-endemic,8.34,19.78,0.175375,0.12,0.26
Nigeria,Oyo,Oyo East,Oyo East,NGA0380536996,2020,174658,27945,48904,90822,Endemic (under MDA),24166,139993,125890,89.93,20,1,1,6,2,520.94,1,1,6,3,IVM,2,Hypo-endemic,6.56,12.35,0.164817247,0,0.475
Nigeria,Oyo,Oyo West,Oyo West,NGA0380536997,2020,192131,30741,53797,99908,Endemic (under MDA),32836,153998,143968,93.49,18,1,1,4,2,438.45,1,1,4,3,ALB+IVM,2,Hypo-endemic,6.56,16.58,0.075,0.075,0.075
Nigeria,Oyo,Saki East,Saki East,NGA0380536998,2020,155445,24871,43525,80832,Endemic (under MDA),110660,124594,79317,63.66,20,1,0,6,2,71.68,1,0,6,3,IVM,2,Hypo-endemic,10.28,12.73,0.15625,0,0.25
Nigeria,Oyo,Saki West,Saki West,NGA0380536999,2020,392061,62730,109777,203872,Endemic (under MDA),24666,314248,283259,90.14,22,1,1,7,2,1148.38,1,1,7,6,IVM,2,Hypo-endemic,16.8,16.8,0.196875,0,0.275
Nigeria,Oyo,Surulere,Surulere,NGA0380537000,2020,200359,32057,56100,104186,Endemic (under MDA),28983,160593,165626,103.13,8,1,1,7,3,571.46,1,1,7,6,IVM,2,Meso-endemic,14.73,21.03,0.1875,0.175,0.2
Nigeria,Plateau,Barkin Ladi,Barkin Ladi,NGA0380637001,2020,247176,39548,69209,128531,Non-endemic,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,2.68,2.91,0.149517266,0,0.825
Nigeria,Plateau,Bassa,Bassa,NGA0380637002,2020,263524,42164,73787,137032,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,1,Not delivered,3,Hypo-endemic,2.34,2.99,0.123181818,0,0.44
Nigeria,Plateau,Bassa,Bassa,NGA0380637002,2020,263524,42164,73787,137032,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,1,Not delivered,3,Hypo-endemic,2.34,2.99,0.271444444,0.067,0.825
Nigeria,Plateau,Bokkos,Bokkos,NGA0380637003,2020,251670,40267,70468,130868,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,1,Not delivered,3,Unknown,0,0,0.2465,0.06,0.433
Nigeria,Plateau,Jos East,Jos East,NGA0380637004,2020,120723,19316,33802,62776,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,1,Not delivered,3,Hypo-endemic,2.12,2.91,0.010666667,0,0.032
Nigeria,Plateau,Jos North,Jos North,NGA0380637005,2020,605433,96869,169521,314825,Non-endemic,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,2.37,2.98,0.364,0.295,0.433
Nigeria,Plateau,Jos South,Jos South,NGA0380637006,2020,432556,69209,121116,224929,Non-endemic,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,2.76,2.91,0.149517266,0,0.825
Nigeria,Plateau,Kanem,Kanem,NGA0380637007,2020,233963,37434,65510,121661,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,0,0.97,0.083333333,0,0.25
Nigeria,Plateau,Kanke,Kanke,NGA0380637008,2020,171242,27399,47948,89046,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,0,Not delivered,3,Hypo-endemic,0.97,2.25,0.267,0,0.64
Nigeria,Plateau,Langtan North,Langtan North,NGA0380637009,2020,198346,31735,55537,103140,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Unknown,0,0,0,0,0
Nigeria,Plateau,Langtan South,Langtan South,NGA0380637010,2020,149920,23987,41978,77958,Non-endemic,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Not delivered,0,Unknown,0,0,0.04875,0,0.175
Nigeria,Plateau,Mangu,Mangu,NGA0380637011,2020,415935,66550,116462,216286,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,2.53,2.91,0.305,0,0.76
Nigeria,Plateau,Mikang,Mikang,NGA0380637012,2020,137377,21980,38466,71436,Non-endemic,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Not delivered,0,Unknown,0,0,0,0,0
Nigeria,Plateau,Pankshin,Pankshin,NGA0380637013,2020,270330,43253,75692,140571,Endemic (under post-intervention surveillance),0,0,0,0,17,0,0,3,3,0,0,0,3,1,Not delivered,3,Hypo-endemic,2.25,2.63,0.1252,0,0.64
Nigeria,Plateau,Quan'Pam,Quan'Pam,NGA0380637014,2020,277725,44436,77763,144417,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,6.55,7.27,0.018,0,0.05
Nigeria,Plateau,Riyom,Riyom,NGA0380637015,2020,185532,29685,51949,96477,Non-endemic,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,0,Unknown,0,0,0.36,0,0.52
Nigeria,Plateau,Shendam,Shendam,NGA0380637016,2020,293362,46938,82141,152548,Non-endemic,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Not delivered,0,Hypo-endemic,6.55,6.55,0.013333333,0,0.04
Nigeria,Plateau,Wase,Wase,NGA0380637017,2020,228062,36490,63857,118592,Endemic (under post-intervention surveillance),0,0,0,0,10,0,0,0,0,0,0,0,0,0,Not delivered,3,Hypo-endemic,0,0.5,0.155866667,0,0.4
Nigeria,Rivers,Abua/Odual,Abua/Odual,NGA0380737018,2020,399092,63855,111746,207528,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Unknown,0,0,0,0,0
Nigeria,Rivers,Ahoada East,Ahoada East,NGA0380737019,2020,235160,37626,65845,122283,Unknown (under LF MDA),0,0,0,0,1,0,0,1,1,0,0,0,1,1,Not delivered,5,Hypo-endemic,13.05,13.05,0.04,0.04,0.04
Nigeria,Rivers,Ahoada West,Ahoada West,NGA0380737020,2020,351759,56281,98493,182915,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Unknown,0,0,0.02,0.02,0.02
Nigeria,Rivers,Akuku Toro,Akuku Toro,NGA0380737021,2020,220012,35202,61603,114406,Unknown (under LF MDA),176346,176346,81424,46.17,1,1,0,1,0,46.17,1,0,1,0,ALB+IVM,5,Unknown,0,0,0.032433862,0,0.24
Nigeria,Rivers,Andoni,Andoni,NGA0380737022,2020,297582,47613,83323,154743,Unknown (under LF MDA),0,0,0,0,1,0,0,1,1,0,0,0,1,1,Not delivered,5,Non-endemic,0,0,0.032433862,0,0.24
Nigeria,Rivers,Asari-Toru,Asari-Toru,NGA0380737023,2020,310403,49664,86913,161409,Unknown (under LF MDA),248797,248797,100401,40.35,1,1,0,1,0,40.35,1,0,1,0,ALB+IVM,5,Hypo-endemic,13.85,15.21,0.032433862,0,0.24
Nigeria,Rivers,Bonny,Bonny,NGA0380737024,2020,303715,48594,85040,157932,Unknown (under LF MDA),0,0,0,0,1,0,0,1,1,0,0,0,1,1,Not delivered,5,Non-endemic,0,0,0.032433862,0,0.24
Nigeria,Rivers,Degama,Degama,NGA0380737025,2020,352250,56360,98630,183170,Unknown (under LF MDA),282338,282338,114104,40.41,1,1,0,1,0,40.41,1,0,1,0,ALB+IVM,5,Hypo-endemic,13.85,17.5,0.032433862,0,0.24
Nigeria,Rivers,Eleme,Eleme,NGA0380737026,2020,269200,43072,75376,139984,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,15.93,18.24,0.032433862,0,0.24
Nigeria,Rivers,Emohua,Emohua,NGA0380737027,2020,284737,45558,79726,148063,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,13.05,16.66,0,0,0
Nigeria,Rivers,Etche,Etche,NGA0380737028,2020,351800,56288,98504,182936,Unknown (under LF MDA),281977,281977,327338,116.09,7,1,1,4,2,116.09,1,1,4,2,ALB+IVM,5,Meso-endemic,16,20.07,0.068571429,0,0.16
Nigeria,Rivers,Gokana,Gokana,NGA0380737029,2020,322712,51634,90359,167810,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,17.24,18.26,0.032433862,0,0.24
Nigeria,Rivers,Ikwerre,Ikwerre,NGA0380737030,2020,267567,42811,74919,139135,Unknown (under LF MDA),0,0,0,0,1,0,0,1,1,0,0,0,1,1,Not delivered,5,Hypo-endemic,14.57,18.67,0.033333333,0,0.1
Nigeria,Rivers,Khana,Khana,NGA0380737031,2020,414928,66389,116180,215763,Unknown (under LF MDA),332577,332577,404416,121.6,5,1,1,3,2,121.6,1,1,3,2,ALB+IVM,5,Hypo-endemic,16.92,19.28,0,0,0
Nigeria,Rivers,Obio/Akpor,Obio/Akpor,NGA0380737032,2020,655483,104877,183535,340851,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,15.21,18.24,0.032433862,0,0.24
Nigeria,Rivers,Ogba/Egbema/Ndoni,Ogba/Egbema/Ndoni,NGA0380737033,2020,400534,64085,112149,208278,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,15.04,17.39,0.01,0,0.02
Nigeria,Rivers,Ogu/Bolo,Ogu/Bolo,NGA0380737034,2020,105324,16852,29491,54768,Unknown (under LF MDA),84420,84420,94162,111.54,7,1,1,4,2,111.54,1,1,4,2,ALB+IVM,5,Hypo-endemic,17.24,18.26,0.032433862,0,0.24
Nigeria,Rivers,Okrika,Okrika,NGA0380737035,2020,313119,50099,87673,162822,Unknown (under LF MDA),250974,250974,292394,116.5,7,1,1,4,2,116.5,1,1,4,2,ALB+IVM,5,Hypo-endemic,16.21,18.24,0.032433862,0,0.24
Nigeria,Rivers,Omumma,Omumma,NGA0380737036,2020,141544,22647,39632,73603,Unknown (under LF MDA),113452,113452,134857,118.87,7,1,1,4,3,118.87,1,1,4,3,ALB+IVM,5,Meso-endemic,18.05,20.59,0.032433862,0,0.24
Nigeria,Rivers,Opopo/Nkoro,Opopo/Nkoro,NGA0380737037,2020,213673,34188,59828,111110,Unknown (under LF MDA),171265,171265,197434,115.28,5,1,1,3,1,115.28,1,1,3,1,ALB+IVM,5,Hypo-endemic,16.92,19.21,0.032433862,0,0.24
Nigeria,Rivers,Oyigbo,Oyigbo,NGA0380737038,2020,173023,27684,48446,89972,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,15.93,19.28,0.12,0,0.24
Nigeria,Rivers,Port-Harcourt,Port-Harcourt,NGA0380737039,2020,763124,122100,213675,396824,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,13.85,16.21,0.032433862,0,0.24
Nigeria,Rivers,Tai,Tai,NGA0380737040,2020,166127,26580,46516,86386,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Hypo-endemic,17.24,19.19,0.032433862,0,0.24
Nigeria,Sokoto,Binji,Binji,NGA0380837041,2020,148118,23699,41473,77021,Unknown (under LF MDA),118720,118720,100875,84.97,7,1,1,5,5,84.97,1,1,5,5,ALB+IVM,5,Unknown,0,0,0.01,0,0.02
Nigeria,Sokoto,Bodinga,Bodinga,NGA0380837042,2020,247372,39579,69264,128633,Unknown (under LF MDA),198275,198275,145616,73.44,9,1,0,6,3,73.44,1,0,6,3,ALB+IVM,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Dang Shuni,Dang Shuni,NGA0380837043,2020,274364,43898,76822,142669,Unknown (under LF MDA),219911,219911,159749,72.64,9,1,0,6,5,72.64,1,0,6,5,ALB+IVM,5,Unknown,0,0,0,0,0
Nigeria,Sokoto,Gada,Gada,NGA0380837044,2020,350126,56020,98035,182066,Unknown (under LF MDA),0,0,0,0,12,0,0,6,6,0,0,0,6,6,Not delivered,5,Unknown,0,0,0.024,0,0.048
Nigeria,Sokoto,Goronyo,Goronyo,NGA0380837045,2020,257088,41134,71985,133686,Endemic (under MDA),257491,206063,171492,83.22,13,1,1,7,7,66.6,1,0,7,2,ALB+IVM,2,Unknown,0,0,0.0125,0,0.05
Nigeria,Sokoto,Gudu,Gudu,NGA0380837046,2020,134744,21559,37728,70067,Unknown (under LF MDA),108001,108001,90813,84.09,7,1,1,5,5,84.09,1,1,5,5,ALB+IVM,5,Unknown,0,0,0,0,0
Nigeria,Sokoto,Gwadabawa,Gwadabawa,NGA0380837047,2020,326280,52205,91358,169665,Unknown (under LF MDA),261522,261522,217603,83.21,13,1,1,7,7,83.21,1,1,7,7,ALB+IVM,5,Unknown,0,0,0,0,0
Nigeria,Sokoto,Illela,Illela,NGA0380837048,2020,212232,33957,59425,110360,Unknown (under LF MDA),170109,170109,142631,83.85,13,1,1,7,7,83.85,1,1,7,7,ALB+IVM,5,Unknown,0,0,0,0,0
Nigeria,Sokoto,Isa,Isa,NGA0380837049,2020,206046,32967,57693,107144,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Kebbe,Kebbe,NGA0380837050,2020,175803,28128,49225,91417,Unknown (under LF MDA),140911,140911,116811,82.9,13,1,1,7,7,82.9,1,1,7,7,ALB+IVM,5,Unknown,0,0,0.0125,0,0.025
Nigeria,Sokoto,Kware,Kware,NGA0380837051,2020,188835,30214,52874,98194,Unknown (under LF MDA),151357,151357,124678,82.37,7,1,1,5,5,82.37,1,1,5,5,ALB+IVM,5,Unknown,0,0,0.025,0.025,0.025
Nigeria,Sokoto,Rabah,Rabah,NGA0380837052,2020,210364,33658,58902,109390,Unknown (under LF MDA),168613,168613,146053,86.62,13,1,1,7,7,86.62,1,1,7,7,ALB+IVM,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Sabon Bimi,Sabon Bimi,NGA0380837053,2020,292773,46844,81976,152242,Unknown (under LF MDA),0,0,0,0,12,0,0,6,5,0,0,0,6,5,Not delivered,5,Unknown,0,0,0.0125,0,0.025
Nigeria,Sokoto,Shagari,Shagari,NGA0380837054,2020,220586,35294,61764,114705,Unknown (under LF MDA),0,0,0,0,12,0,0,6,6,0,0,0,6,6,Not delivered,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Silame,Silame,NGA0380837055,2020,147202,23552,41217,76545,Unknown (under LF MDA),117986,117986,113042,95.81,7,1,1,5,5,95.81,1,1,5,5,ALB+IVM,5,Unknown,0,0,0,0,0
Nigeria,Sokoto,Sokoto South,Sokoto South,NGA0380837056,2020,274884,43981,76967,142940,Unknown (under LF MDA),263204,263204,177664,67.5,7,1,0,5,3,67.5,1,0,5,3,ALB+IVM,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Sokotonorth,Sokotonorth,NGA0380837057,2020,328378,52541,91946,170757,Unknown (under LF MDA),0,0,0,0,1,0,0,1,0,0,0,0,1,0,Not delivered,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Tambuwal,Tambuwal,NGA0380837058,2020,317216,50755,88820,164952,Unknown (under LF MDA),254257,254257,212319,83.51,13,1,1,7,7,83.51,1,1,7,7,ALB+IVM,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Tangaza,Tangaza,NGA0380837059,2020,160565,25690,44958,83494,Unknown (under LF MDA),128697,128697,112436,87.36,7,1,1,5,5,87.36,1,1,5,5,ALB+IVM,5,Unknown,0,0,0.0384,0,0.15
Nigeria,Sokoto,Tureta,Tureta,NGA0380837060,2020,96421,15427,26998,50139,Unknown (under LF MDA),77284,77284,64915,84,13,1,1,7,7,84,1,1,7,7,ALB+IVM,5,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Wamakko,Wamakko,NGA0380837061,2020,253313,40530,70928,131723,Unknown (consider Oncho Elimination Mapping),0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,4,Unknown,0,0,0.013802381,0,0.15
Nigeria,Sokoto,Wurno,Wurno,NGA0380837062,2020,228898,36624,64092,119027,Unknown (under LF MDA),183468,183468,151806,82.74,9,1,1,6,6,82.74,1,1,6,6,ALB+IVM,5,Unknown,0,0,0.033333333,0,0.05
Nigeria,Sokoto,Yabo,Yabo,NGA0380837063,2020,162198,25952,45415,84343,Unknown (under LF MDA),130006,130006,42586,32.76,13,1,0,7,6,32.76,1,0,7,6,ALB+IVM,5,Unknown,0,0,0.025,0,0.05
Nigeria,Taraba,Ardo-Kola,Ardo-Kola,NGA0380937064,2020,122583,19613,34323,63743,Endemic (under MDA),122774,98254,94558,96.24,23,1,1,7,7,77.02,1,0,7,4,ALB+IVM,2,Unknown,0,0,0.153588235,0,0.88
Nigeria,Taraba,Bali,Bali,NGA0380937065,2020,294657,47145,82504,153222,Endemic (under MDA),295118,236176,259511,109.88,24,1,1,7,7,87.93,1,1,7,5,ALB+IVM,2,Hypo-endemic,6.33,9.42,0.175846154,0,0.6
Nigeria,Taraba,Donga,Donga,NGA0380937066,2020,189134,30261,52958,98350,Endemic (under MDA),189430,151597,132673,87.52,23,1,1,7,4,70.04,1,0,7,1,ALB+IVM,2,Meso-endemic,2.9,29.45,0.301833333,0,0.75
Nigeria,Taraba,Gashaka,Gashaka,NGA0380937067,2020,123796,19807,34663,64374,Endemic (under MDA),123990,99226,108990,109.84,23,1,1,7,6,87.9,1,1,7,4,ALB+IVM,2,Hypo-endemic,0,8.94,0.21695,0.006,0.75
Nigeria,Taraba,Gassol,Gassol,NGA0380937068,2020,345165,55226,96646,179486,Unknown (under LF MDA),276659,276659,267954,96.85,15,1,1,7,4,96.85,1,1,7,4,ALB+IVM,5,Unknown,0,0,0.035470588,0,0.12
Nigeria,Taraba,Ibi,Ibi,NGA0380937069,2020,118540,18966,33191,61641,Endemic (under MDA),118725,95013,89291,93.98,23,1,1,7,6,75.21,1,0,7,5,ALB+IVM,2,Hypo-endemic,2.8,7.72,0.078307692,0,0.18
Nigeria,Taraba,Jalingo,Jalingo,NGA0380937070,2020,197221,31555,55222,102555,Unknown (under LF MDA),0,0,0,0,10,0,0,5,1,0,0,0,5,1,Not delivered,5,Unknown,0,0,0.02,0.02,0.02
Nigeria,Taraba,Karim-Lamido,Karim-Lamido,NGA0380937071,2020,276195,44191,77335,143621,Endemic (under MDA),276627,221378,220780,99.73,23,1,1,7,7,79.81,1,0,7,5,ALB+IVM,2,Non-endemic,0,0,0.096055556,0,0.275
Nigeria,Taraba,Kurmi,Kurmi,NGA0380937072,2020,129084,20653,36144,67124,Endemic (under MDA),129287,103465,103300,99.84,23,1,1,7,5,79.9,1,0,7,1,ALB+IVM,2,Hyper-endemic,5.11,58.69,0.341666667,0.05,0.875
Nigeria,Taraba,Lau,Lau,NGA0380937073,2020,136219,21795,38141,70834,Endemic (MDA not delivered),136432,0,0,0,14,0,0,6,6,0,0,0,6,2,Not delivered,1,Unknown,0,0,0.03025,0,0.12
Nigeria,Taraba,Sardauna,Sardauna,NGA0380937074,2020,316519,50643,88625,164590,Endemic (under MDA),317014,253699,242070,95.42,23,1,1,7,7,76.36,1,0,7,4,IVM,2,Hyper-endemic,0,40.8,0.1800625,0.04,0.653
Nigeria,Taraba,Takum,Takum,NGA0380937075,2020,190880,30541,53446,99258,Endemic (under MDA),191178,152995,136927,89.5,23,1,1,7,7,71.62,1,0,7,1,IVM,2,Meso-endemic,5.31,29.45,0.13,0,0.24
Nigeria,Taraba,Ussa,Ussa,NGA0380937076,2020,129770,20763,36336,67480,Endemic (under MDA),129973,104014,99857,96,23,1,1,7,7,76.83,1,0,7,4,IVM,2,Hyper-endemic,17.93,58.69,0.180333333,0.05,0.325
Nigeria,Taraba,Wukari,Wukari,NGA0380937077,2020,340648,54504,95381,177137,Unknown (under LF MDA),273038,273038,272625,99.85,11,1,1,5,2,99.85,1,1,5,2,ALB+IVM,5,Hypo-endemic,2.76,8.67,0.081,0,0.28
Nigeria,Taraba,Yorro,Yorro,NGA0380937078,2020,126093,20175,35306,65568,Endemic (under MDA),126290,101068,81733,80.87,23,1,1,7,7,64.72,1,0,7,4,ALB+IVM,2,Unknown,0,0,0.032,0,0.064
Nigeria,Taraba,Zing,Zing,NGA0380937079,2020,179618,28739,50293,93401,Endemic (MDA not delivered),179899,0,0,0,22,0,0,6,6,0,0,0,6,5,Not delivered,1,Unknown,0,0,0.09,0.05,0.16
